Power,p2,m_gas
285.4,1.73,77594
286.6,1.73,77651
285.5,1.73,77627
285.9,1.73,77663
285.5,1.73,77589
285.4,1.73,77597
286.1,1.73,77644
284.9,1.73,77769
284.6,1.73,77588
285.0,1.73,77542
285.3,1.73,77653
285.4,1.73,77519
286.1,1.73,77482
285.3,1.73,77586
285.7,1.73,77531
285.8,1.73,77480
285.5,1.73,77426
285.9,1.73,77538
286.7,1.73,77572
286.4,1.73,77902
285.4,1.73,77798
285.9,1.73,77779
285.2,1.73,77768
285.1,1.73,77559
285.3,1.73,77553
284.7,1.73,77635
285.7,1.73,77543
285.0,1.73,77495
285.9,1.73,77576
286.0,1.73,77601
285.9,1.73,77538
285.0,1.73,77561
285.7,1.73,77577
284.8,1.73,77468
285.2,1.73,77430
285.1,1.73,77529
284.5,1.73,77641
285.5,1.73,77647
285.1,1.73,77545
285.1,1.73,77424
285.5,1.73,77452
285.5,1.73,77680
285.3,1.73,77574
285.5,1.73,77543
285.2,1.73,77562
285.1,1.73,77544
285.4,1.73,77663
285.9,1.73,77717
285.5,1.73,77722
285.6,1.73,77653
285.2,1.73,77617
285.3,1.73,77572
285.7,1.73,77477
285.5,1.73,77555
284.9,1.73,77578
285.1,1.73,77455
285.3,1.73,77542
285.8,1.73,77657
286.0,1.73,77511
285.0,1.73,77532
285.0,1.73,77551
284.8,1.73,77615
284.7,1.73,77452
284.5,1.73,77515
285.4,1.73,77594
285.2,1.73,77629
285.8,1.73,77650
286.1,1.73,77470
285.6,1.73,77552
285.3,1.73,77563
285.7,1.73,77650
285.5,1.73,77787
285.8,1.73,77484
285.0,1.73,77561
285.0,1.73,77435
285.6,1.73,77643
285.1,1.73,77734
285.1,1.73,77625
285.8,1.73,77712
285.7,1.73,77927
285.3,1.73,77829
285.1,1.73,77853
285.2,1.73,77887
285.5,1.73,77849
285.2,1.73,77701
285.7,1.73,77980
285.3,1.73,77895
285.2,1.73,77887
286.3,1.73,77786
285.7,1.73,77926
285.7,1.73,77823
285.3,1.73,77760
285.8,1.73,77801
284.8,1.73,77826
285.8,1.73,77736
285.4,1.73,77917
284.8,1.73,77886
285.3,1.73,77768
285.2,1.73,77793
285.2,1.73,77764
285.6,1.73,77876
285.3,1.73,77850
285.2,1.73,77790
285.4,1.73,77831
286.1,1.73,77784
285.6,1.73,77855
285.4,1.73,77835
285.0,1.73,77840
285.4,1.73,77890
285.3,1.73,77651
285.2,1.73,77832
285.7,1.73,77908
285.4,1.73,77979
285.6,1.73,77810
285.8,1.73,77945
285.7,1.73,77843
285.3,1.73,77789
285.1,1.73,77894
285.7,1.73,77844
285.3,1.73,77867
285.6,1.73,77858
285.6,1.73,77819
285.2,1.74,77941
286.2,1.73,77800
286.2,1.74,77957
286.2,1.73,78015
285.6,1.73,77835
285.7,1.73,78052
285.4,1.73,77988
285.4,1.73,77787
286.0,1.73,77865
285.4,1.73,77847
285.0,1.73,77879
285.4,1.73,77842
285.7,1.73,77842
285.3,1.73,77893
285.8,1.73,77892
285.5,1.74,77991
285.2,1.73,77808
285.8,1.73,77954
285.7,1.73,77814
285.8,1.73,77951
285.8,1.73,77846
285.7,1.74,77959
285.7,1.73,77810
286.1,1.73,77767
285.2,1.73,77896
285.3,1.73,77852
285.7,1.74,77894
285.2,1.74,77845
286.2,1.74,77778
285.9,1.73,77939
286.0,1.74,77875
285.7,1.73,77959
285.7,1.74,77889
285.3,1.73,77784
285.9,1.74,77926
286.1,1.74,77828
286.1,1.74,77939
285.5,1.74,77948
285.8,1.74,77935
285.1,1.74,77969
286.0,1.74,77885
285.7,1.74,77983
285.6,1.74,77778
285.9,1.74,77933
286.2,1.74,77919
285.9,1.74,77910
285.8,1.74,77856
286.6,1.74,77920
286.2,1.74,77931
286.1,1.74,78069
286.3,1.74,77902
286.2,1.74,77927
286.0,1.74,77967
286.2,1.74,78018
286.0,1.74,77903
286.1,1.74,77836
285.7,1.74,77932
286.0,1.74,77789
286.0,1.74,77929
286.5,1.74,77917
286.7,1.74,77958
286.6,1.74,78024
286.2,1.74,77915
287.1,1.74,78007
286.2,1.74,78156
286.3,1.74,78169
286.2,1.74,77981
286.7,1.74,77917
286.1,1.74,78051
286.2,1.74,77942
286.7,1.74,78026
286.4,1.74,77902
286.1,1.74,78001
286.9,1.74,77969
286.3,1.74,78011
286.2,1.74,77880
285.7,1.74,77842
286.2,1.74,77940
286.9,1.74,77849
286.9,1.74,77980
285.9,1.74,77949
286.2,1.74,77999
286.5,1.74,77966
286.9,1.74,77822
286.1,1.74,78015
286.3,1.74,78014
286.5,1.74,77917
286.8,1.74,77995
286.6,1.74,77988
286.5,1.74,78017
286.5,1.74,77842
286.7,1.74,77965
286.4,1.74,78014
286.5,1.74,78026
286.2,1.74,78002
286.8,1.74,77898
286.2,1.74,77973
286.7,1.74,77912
286.2,1.74,78067
286.0,1.74,77951
286.3,1.74,77821
286.6,1.74,77972
286.1,1.74,77911
286.5,1.74,77976
286.7,1.74,77982
286.4,1.74,77925
286.7,1.74,78011
300.7,1.87,80097
299.2,1.87,80037
299.8,1.87,80065
299.9,1.87,80224
299.8,1.87,80102
299.8,1.87,80052
299.7,1.87,80297
299.3,1.87,80132
299.0,1.87,80046
299.3,1.87,79992
300.6,1.87,80168
300.1,1.87,79982
300.8,1.87,80427
301.3,1.88,80547
301.9,1.87,80332
301.3,1.88,80389
301.0,1.87,80483
300.6,1.87,80385
301.7,1.87,80375
301.2,1.87,80421
301.0,1.87,80371
300.5,1.88,80160
300.9,1.88,80262
300.8,1.88,80294
300.8,1.88,80243
300.9,1.88,80241
300.7,1.87,80303
300.6,1.87,80365
300.2,1.87,80360
300.5,1.87,80254
299.9,1.87,80288
300.3,1.87,80169
301.1,1.87,80284
301.4,1.88,80597
300.5,1.88,80278
300.9,1.88,80328
301.4,1.88,80396
301.1,1.88,80507
300.6,1.87,80063
300.2,1.88,80209
300.6,1.88,80268
300.4,1.88,80293
300.8,1.88,80237
300.8,1.88,80247
300.3,1.88,80268
300.7,1.88,80310
301.1,1.88,80331
300.4,1.88,80344
301.1,1.88,80276
301.2,1.88,80270
301.0,1.88,80530
300.6,1.88,80240
300.5,1.88,80301
300.5,1.88,80297
300.7,1.88,80309
299.9,1.88,80170
301.2,1.88,80306
300.9,1.88,80280
300.0,1.88,80216
300.5,1.88,80236
300.2,1.88,80350
300.8,1.88,80284
301.1,1.88,80163
300.7,1.88,80424
301.4,1.88,80328
300.8,1.88,80163
301.1,1.88,80324
301.7,1.88,80485
300.6,1.88,80366
301.2,1.88,80298
301.4,1.88,80423
300.9,1.88,80298
301.2,1.88,80272
300.9,1.88,80291
300.7,1.88,80265
300.8,1.88,80198
301.1,1.88,80232
300.7,1.88,80432
300.8,1.88,80311
300.4,1.88,80130
300.9,1.88,80277
300.6,1.88,80331
301.0,1.88,80165
301.1,1.88,80294
300.5,1.88,80297
300.7,1.88,80397
301.3,1.88,80333
301.3,1.88,80301
301.1,1.88,80431
301.4,1.88,80257
301.5,1.88,80293
301.2,1.88,80373
301.0,1.88,80203
301.3,1.88,80238
299.9,1.88,80391
301.4,1.88,80238
300.6,1.88,80158
301.8,1.88,80475
301.5,1.88,80382
301.5,1.88,80297
301.0,1.88,80211
301.3,1.88,80330
301.7,1.88,80182
301.1,1.88,80248
302.1,1.88,80369
300.9,1.88,80281
301.3,1.88,80290
301.7,1.88,80466
301.6,1.88,80338
301.1,1.88,80220
301.5,1.88,80308
302.2,1.88,80369
301.4,1.88,80375
301.6,1.88,80203
302.1,1.88,80277
301.5,1.88,80269
301.8,1.88,80262
301.5,1.88,80468
301.4,1.88,80321
301.8,1.88,80278
301.7,1.88,80266
301.1,1.88,80332
301.6,1.88,80331
301.7,1.88,80381
302.0,1.88,80410
301.8,1.88,80150
301.5,1.88,80245
301.4,1.88,80354
301.2,1.88,80362
301.5,1.88,80349
301.5,1.88,80471
301.8,1.88,80447
301.1,1.88,80369
301.7,1.88,80324
302.2,1.88,80429
300.8,1.88,80260
301.3,1.88,80370
301.9,1.88,80432
300.7,1.88,80183
301.1,1.88,80265
301.6,1.88,80449
301.1,1.88,80358
301.3,1.88,80332
301.8,1.88,80383
301.3,1.88,80283
301.4,1.88,80298
301.7,1.88,80195
301.5,1.88,80394
301.5,1.88,80317
301.5,1.88,80246
301.6,1.88,80470
301.1,1.88,80286
301.3,1.88,80315
301.2,1.88,80359
301.4,1.88,80304
301.5,1.88,80132
301.2,1.88,80196
301.2,1.88,80248
301.0,1.88,80082
301.3,1.88,80347
301.6,1.88,80430
302.1,1.88,80522
301.5,1.88,80278
301.8,1.88,80251
301.5,1.88,80351
301.7,1.88,80328
302.0,1.88,80390
301.2,1.88,80533
301.6,1.88,80217
301.4,1.88,80267
301.9,1.88,80473
301.2,1.88,80287
301.0,1.88,80313
301.3,1.88,80415
301.0,1.88,80258
301.1,1.88,80135
300.4,1.88,80267
300.1,1.88,80317
301.1,1.88,80219
300.5,1.88,80136
299.8,1.88,80274
300.1,1.88,79983
300.7,1.88,80137
301.5,1.88,80319
301.0,1.88,80160
300.1,1.88,80178
300.6,1.88,80366
301.0,1.88,80354
300.4,1.88,80214
301.0,1.88,80235
301.0,1.88,80294
300.6,1.88,80193
300.5,1.88,80133
300.6,1.88,80166
301.5,1.88,80183
300.4,1.88,80167
300.7,1.88,80444
300.8,1.88,80293
301.0,1.88,80272
301.7,1.88,80341
303.4,1.9,80827
303.9,1.9,80789
303.2,1.9,80783
303.9,1.9,80774
303.0,1.9,80959
305.0,1.9,81089
305.0,1.9,80990
303.9,1.9,80978
304.4,1.9,80827
304.7,1.9,80887
303.8,1.9,81119
303.6,1.9,80985
303.1,1.9,80916
304.4,1.9,81133
303.7,1.9,81012
304.9,1.9,81124
305.1,1.9,81156
304.4,1.9,81032
303.7,1.9,80724
303.8,1.9,80854
303.9,1.9,81010
303.5,1.9,80867
303.9,1.9,81063
305.0,1.9,81026
304.5,1.9,81078
304.0,1.9,80796
304.8,1.9,80875
304.6,1.9,81160
304.5,1.9,81018
304.1,1.9,80981
304.0,1.9,80913
303.7,1.9,80962
303.4,1.9,80807
303.8,1.9,80927
304.3,1.9,81036
304.8,1.9,80920
303.9,1.9,80900
303.9,1.9,81005
304.2,1.9,80962
304.1,1.9,80899
304.0,1.9,80848
304.5,1.9,81023
304.0,1.9,80849
303.9,1.9,80932
303.4,1.9,80909
304.0,1.9,80928
303.9,1.9,80857
304.1,1.9,80972
304.8,1.9,80965
304.0,1.9,80793
304.1,1.9,80889
304.3,1.9,80898
304.0,1.9,80879
304.1,1.9,80842
304.3,1.9,80895
304.2,1.9,80927
304.5,1.9,80964
303.9,1.9,80860
303.8,1.9,80996
303.9,1.9,80827
304.1,1.9,80902
304.2,1.9,81099
303.8,1.9,80971
303.7,1.9,80897
304.6,1.9,80895
304.0,1.9,80989
303.2,1.9,80815
304.6,1.9,80977
304.6,1.9,81093
304.0,1.9,81030
304.3,1.9,80956
304.4,1.9,80982
304.2,1.9,81007
303.9,1.9,80942
303.8,1.9,80941
304.3,1.9,80996
303.9,1.9,80823
304.0,1.9,80968
304.0,1.9,81167
304.1,1.9,81055
303.9,1.89,80874
304.0,1.89,80961
304.4,1.89,81124
304.7,1.89,81094
304.4,1.89,80936
304.7,1.89,81132
303.9,1.89,81140
304.3,1.89,81114
305.0,1.89,81054
304.5,1.89,81395
305.6,1.89,81613
304.4,1.89,81075
304.0,1.89,81016
304.2,1.89,81116
304.1,1.89,80941
303.8,1.89,80960
303.0,1.89,81009
303.9,1.89,81020
303.3,1.89,80882
303.7,1.89,80983
304.1,1.89,81039
304.5,1.89,81139
304.3,1.89,81125
304.4,1.89,81064
303.3,1.89,81211
304.2,1.89,81010
303.7,1.89,81017
303.9,1.88,81110
304.0,1.89,80799
304.1,1.89,81062
304.5,1.89,81225
303.3,1.89,81119
303.9,1.88,80961
303.7,1.89,81037
303.4,1.89,81060
303.9,1.89,80955
304.1,1.89,81095
303.6,1.89,81081
304.2,1.89,80833
303.5,1.89,80922
303.9,1.89,81168
303.5,1.89,81045
303.3,1.88,80898
303.7,1.89,80918
303.7,1.89,81005
303.5,1.89,80791
303.4,1.89,80949
304.1,1.89,81161
304.2,1.89,81034
305.0,1.89,81086
303.6,1.89,80928
304.4,1.89,81094
304.0,1.88,80912
304.2,1.89,80947
303.8,1.89,81063
303.6,1.89,80871
304.1,1.89,81015
303.5,1.89,81255
304.4,1.89,81079
303.9,1.88,80962
304.3,1.89,81196
303.8,1.89,81060
303.8,1.88,80845
303.6,1.89,81099
303.9,1.89,81252
304.6,1.89,81099
304.9,1.89,81170
304.2,1.89,81163
304.0,1.89,81028
304.4,1.89,81177
304.2,1.89,81066
304.7,1.89,81174
303.7,1.89,81034
302.9,1.88,81051
303.7,1.88,80885
304.0,1.88,80927
302.8,1.88,80761
303.6,1.88,81005
303.4,1.88,80882
302.8,1.88,80879
