Power,p2,m_gas
169.8,1.24,53027
169.7,1.24,53137
170.2,1.25,53143
170.4,1.25,53320
169.8,1.25,53161
169.6,1.25,53171
170.4,1.25,53284
170.1,1.25,53222
170.1,1.25,53173
170.1,1.25,53118
170.1,1.25,53096
169.2,1.25,53188
169.5,1.25,53150
169.5,1.25,53051
169.8,1.25,53081
170.0,1.25,53024
169.6,1.25,53126
170.0,1.25,53045
169.2,1.25,53112
169.3,1.25,53090
170.3,1.25,53172
170.2,1.25,53045
169.6,1.25,53218
170.2,1.25,53139
169.9,1.25,53101
170.3,1.25,53099
170.1,1.25,53127
169.6,1.25,53181
169.8,1.25,53106
169.9,1.25,53120
169.9,1.25,53111
171.0,1.25,53118
170.0,1.25,53304
170.3,1.25,53123
169.6,1.25,53140
170.0,1.25,53147
170.5,1.25,53075
170.1,1.25,53272
170.0,1.25,53089
170.0,1.25,53192
170.1,1.25,53167
170.3,1.25,53190
170.3,1.25,53171
171.4,1.25,53164
170.8,1.25,53329
170.4,1.25,53330
170.0,1.25,53110
170.1,1.25,53085
170.3,1.25,53199
169.7,1.25,53084
169.8,1.25,53133
169.8,1.25,53048
170.0,1.25,53091
170.5,1.25,53135
169.8,1.25,53268
169.3,1.25,53046
169.9,1.25,53032
169.8,1.25,53081
169.9,1.25,53065
171.1,1.25,53307
168.9,1.25,53216
169.6,1.25,53069
169.2,1.25,53051
169.5,1.25,52940
169.5,1.25,53022
169.2,1.25,53074
169.4,1.25,52985
170.5,1.25,53083
170.0,1.25,53132
169.5,1.25,53097
169.7,1.25,53143
169.8,1.25,53080
169.5,1.25,53039
169.8,1.25,53078
169.9,1.25,53074
170.1,1.25,53036
170.2,1.25,53241
169.6,1.25,52938
170.2,1.25,53008
170.2,1.25,53123
169.9,1.25,53060
169.8,1.25,53115
169.8,1.25,53018
169.3,1.25,53054
169.8,1.25,53026
169.6,1.25,53058
170.1,1.25,53060
170.2,1.25,53071
169.7,1.25,53051
176.1,1.29,54415
173.2,1.28,54466
172.1,1.27,53839
173.4,1.26,53484
173.7,1.26,53723
174.0,1.26,53868
173.9,1.26,53959
174.2,1.26,53874
174.1,1.26,53839
173.9,1.26,53849
174.5,1.26,53829
174.1,1.26,53914
173.3,1.26,53907
174.0,1.26,53848
173.2,1.26,53926
173.3,1.26,53784
173.8,1.26,53781
173.5,1.26,53882
173.2,1.26,53699
173.3,1.26,53768
173.2,1.26,53728
173.1,1.26,53726
173.5,1.26,53694
173.1,1.26,53612
173.3,1.26,53672
173.2,1.26,53760
172.9,1.26,53630
173.5,1.26,53684
173.3,1.26,53595
173.2,1.26,53659
173.3,1.26,53722
173.0,1.26,53717
173.4,1.26,53764
173.2,1.26,53626
173.2,1.26,53679
173.2,1.26,53656
173.6,1.26,53638
173.1,1.26,53734
173.3,1.26,53623
173.9,1.26,53659
174.3,1.26,53750
173.3,1.26,53805
172.8,1.27,53922
172.8,1.26,53583
173.4,1.26,53607
173.1,1.26,53722
173.6,1.26,53732
173.2,1.26,53769
173.4,1.26,53611
173.4,1.26,53676
173.5,1.26,53729
172.9,1.26,53566
173.5,1.26,53761
173.2,1.26,53529
173.6,1.26,53706
173.5,1.27,53769
173.0,1.26,53666
173.4,1.26,53644
173.2,1.26,53538
173.5,1.26,53648
173.0,1.27,53883
173.0,1.26,53671
173.0,1.26,53655
173.3,1.26,53563
173.2,1.26,53648
173.7,1.26,53672
172.9,1.26,53681
173.2,1.26,53671
173.7,1.27,53618
173.2,1.26,53664
173.4,1.26,53659
173.1,1.26,53647
173.3,1.26,53688
173.2,1.26,53578
173.9,1.27,53706
172.9,1.27,53745
173.2,1.27,53712
173.2,1.26,53707
173.6,1.26,53548
173.3,1.26,53739
173.0,1.26,53713
173.7,1.26,53687
173.8,1.27,53707
173.5,1.26,53673
173.4,1.27,53873
173.3,1.26,53528
173.7,1.26,53648
173.4,1.27,53731
173.1,1.27,53689
173.6,1.27,53850
172.7,1.27,53704
173.3,1.26,53760
173.7,1.27,53760
174.0,1.27,53731
173.5,1.26,53818
173.3,1.27,53746
173.0,1.26,53739
173.9,1.26,53774
173.1,1.26,53784
173.4,1.27,53861
173.1,1.26,53655
173.2,1.26,53725
173.0,1.27,53793
173.1,1.27,53795
173.5,1.26,53762
173.1,1.26,53655
173.6,1.26,53734
173.4,1.27,53805
173.4,1.26,53725
173.7,1.27,53865
173.0,1.26,53694
173.4,1.26,53771
173.8,1.26,53724
172.8,1.27,53822
173.0,1.26,53857
173.6,1.26,53716
173.5,1.26,53790
173.0,1.26,53802
174.0,1.26,53706
173.8,1.26,53785
173.2,1.26,53773
173.1,1.26,53773
173.4,1.26,53735
173.9,1.26,53795
173.2,1.26,53866
173.5,1.26,53648
172.6,1.26,53824
173.4,1.26,53783
173.4,1.26,53769
173.2,1.26,53825
173.3,1.26,53775
172.9,1.26,53764
173.5,1.26,53724
173.6,1.26,53731
173.5,1.26,53866
173.3,1.26,53997
173.5,1.26,53863
173.2,1.26,53840
173.0,1.26,53726
173.6,1.26,53826
173.9,1.26,53752
173.8,1.27,53848
173.4,1.26,53593
173.8,1.26,53919
173.2,1.26,53838
172.8,1.26,53728
173.1,1.26,53713
173.3,1.26,53686
173.3,1.27,53769
174.3,1.26,53738
173.7,1.27,53863
173.4,1.26,53750
173.6,1.26,53592
172.8,1.27,53828
173.2,1.26,53777
173.6,1.26,53735
173.5,1.26,53741
173.5,1.26,53805
173.4,1.26,53844
173.8,1.26,53806
173.2,1.26,53764
173.2,1.26,53821
173.7,1.26,53828
173.1,1.26,53797
173.4,1.26,53740
173.6,1.26,53847
173.8,1.27,53854
173.4,1.26,53814
173.4,1.26,53888
173.6,1.26,53761
173.6,1.26,53772
173.0,1.26,53800
173.8,1.26,53799
173.7,1.26,53851
172.9,1.26,53718
170.4,1.26,53722
171.4,1.26,53323
171.3,1.26,53336
171.2,1.26,53346
171.1,1.26,53229
190.9032,1.33,56571
191.1025,1.33,56543
190.7595,1.33,56528
191.1424,1.33,56531
190.7084,1.33,56488
190.8008,1.33,56608
190.9411,1.33,56391
190.5301,1.33,56415
191.0264,1.33,56634
190.5577,1.33,56526
190.4677,1.33,56496
190.6832,1.33,56526
190.8761,1.33,56476
190.8994,1.33,56691
190.5618,1.33,56352
190.61,1.33,56492
190.8136,1.33,56757
191.5396,1.33,56578
191.3238,1.33,56666
191.8225,1.33,56854
190.4711,1.33,56686
192.1687,1.33,56724
192.2567,1.33,56566
191.5703,1.33,56918
191.5179,1.33,56593
190.688,1.33,56654
191.3083,1.33,56613
190.3148,1.33,56501
191.0511,1.33,56557
190.888,1.33,56797
190.9834,1.33,56385
191.2567,1.33,56566
191.7332,1.33,56504
192.1927,1.33,56777
190.6217,1.33,56508
191.4978,1.33,56738
191.2204,1.33,56576
190.5865,1.33,56845
190.5619,1.33,56505
190.8597,1.33,56669
190.2582,1.33,56551
191.0633,1.33,56695
191.0833,1.33,56657
190.5468,1.33,56607
190.8949,1.33,56629
190.9681,1.33,56591
190.983,1.33,56562
191.3986,1.33,56586
190.7552,1.33,56604
190.9312,1.33,56605
191.3052,1.33,56639
191.0228,1.33,56509
191.1844,1.33,56499
191.1896,1.33,56669
190.9605,1.33,56470
190.5584,1.33,56536
190.3941,1.33,56535
190.4729,1.33,56461
190.8712,1.33,56505
190.3997,1.33,56586
191.0011,1.33,56697
190.5976,1.33,56611
191.4147,1.33,56561
190.3347,1.33,56562
191.4287,1.33,56659
191.6153,1.33,56671
190.9357,1.33,56522
190.812,1.33,56617
190.6497,1.33,56588
191.6896,1.33,56835
190.884,1.33,56456
190.6795,1.33,56607
191.4058,1.33,56606
191.0999,1.33,56658
190.8461,1.33,56561
191.1352,1.33,56638
190.8762,1.33,56574
191.0047,1.33,56698
191.1649,1.33,56520
190.8837,1.33,56564
191.4068,1.32,56726
191.2797,1.32,56662
191.6374,1.32,56606
191.2213,1.32,56608
190.9511,1.32,56772
190.0709,1.32,56590
190.3142,1.32,56845
190.5403,1.32,56455
190.8909,1.32,56588
191.0418,1.32,56612
191.1358,1.32,56570
190.6457,1.32,56537
190.8533,1.32,56640
191.6135,1.32,56616
191.1984,1.32,56605
190.8423,1.32,56782
191.3153,1.32,56669
191.2739,1.32,56773
191.4048,1.32,56735
190.856,1.32,56605
191.1618,1.32,56727
191.5125,1.32,56532
192.2915,1.32,56738
191.1141,1.32,56706
191.2518,1.32,56614
190.7722,1.32,56671
191.6312,1.32,56678
191.1006,1.32,56619
191.3339,1.32,56723
190.7041,1.32,56495
190.7728,1.32,56620
190.7612,1.32,56617
190.7394,1.32,56564
190.7975,1.32,56666
191.4392,1.32,56699
191.3202,1.32,56655
190.5906,1.32,56678
190.9203,1.32,56692
190.8559,1.32,56657
190.6687,1.32,56808
191.0954,1.32,56485
191.1558,1.32,56604
190.8858,1.32,56665
191.3918,1.32,56646
191.0007,1.32,56734
191.0678,1.32,56580
190.3493,1.32,56640
190.9753,1.32,56833
190.9839,1.32,56476
191.9183,1.32,56659
190.5104,1.32,56663
191.197,1.32,56646
190.9942,1.32,56647
192.6751,1.32,56967
192.1834,1.33,56855
191.8477,1.32,56973
191.1351,1.32,56646
191.1245,1.32,56662
190.8443,1.32,56666
190.9352,1.32,56541
190.8355,1.32,56726
191.1743,1.32,56664
191.5507,1.32,56651
190.9157,1.32,56772
190.5734,1.32,56657
191.6767,1.32,56728
191.2435,1.32,56773
190.9977,1.32,56637
191.5737,1.32,56662
191.4713,1.32,56668
191.3875,1.32,56680
191.2637,1.32,56700
191.4345,1.32,56740
191.1741,1.32,56702
191.2765,1.32,56871
190.4694,1.32,56590
190.342,1.32,56674
191.26,1.32,56633
191.2627,1.32,56709
191.1629,1.32,56671
190.6106,1.32,56635
189.9318,1.32,56316
190.4801,1.32,56436
190.4541,1.32,56487
190.0145,1.32,56399
189.812,1.32,56413
190.609,1.32,56490
190.7063,1.32,56411
190.9695,1.32,56438
190.8002,1.32,56476
189.9806,1.32,56412
191.792,1.33,56718
190.7265,1.32,56567
190.8315,1.32,56461
190.5431,1.32,56525
190.7786,1.32,56411
190.8745,1.32,56435
190.853,1.33,56563
190.4761,1.33,56637
190.8609,1.32,56571
190.9217,1.33,56472
190.705,1.33,56514
190.3862,1.32,56665
190.557,1.32,56432
191.0424,1.32,56479
190.7035,1.33,56581
191.022,1.32,56330
190.6568,1.33,56536
191.5763,1.33,56586
190.9827,1.33,56472
190.7116,1.33,56530
190.3854,1.33,56568
190.3913,1.32,56500
191.4215,1.33,56653
191.364,1.32,56322
190.8502,1.33,56519
191.1743,1.32,56619
190.9947,1.33,56338
191.0492,1.33,56600
191.4782,1.33,56552
191.1612,1.33,56541
190.6562,1.33,56598
190.7583,1.33,56643
191.0605,1.33,56537
190.9387,1.33,56796
191.5143,1.33,56497
191.042,1.33,56624
191.2406,1.33,56588
190.4819,1.33,56439
191.4576,1.33,56580
191.2673,1.33,56589
191.3085,1.33,56595
190.7905,1.33,56627
191.0216,1.32,56524
190.793,1.33,56539
190.9613,1.33,56584
191.2605,1.33,56632
190.8928,1.33,56581
191.1467,1.33,56630
190.5618,1.33,56637
191.6012,1.33,56621
190.8974,1.33,56656
190.8262,1.33,56556
191.0003,1.33,56659
190.82,1.33,56659
191.2699,1.33,56648
190.946,1.33,56878
191.5733,1.33,56633
191.1659,1.33,56672
190.9574,1.33,56650
190.4055,1.33,56595
190.9977,1.33,56591
190.6154,1.33,56752
190.8873,1.33,56574
191.1075,1.33,56560
191.0956,1.33,56657
191.1712,1.33,56595
191.4283,1.33,56737
191.0232,1.32,56521
192.0287,1.33,56791
190.7667,1.32,56415
191.407,1.32,56552
190.849,1.32,56640
190.5212,1.32,56392
190.7054,1.32,56611
190.4591,1.32,56574
191.1238,1.32,56543
190.5435,1.32,56436
191.0993,1.32,56539
190.9271,1.32,56407
190.7735,1.32,56529
190.8076,1.32,56518
191.4292,1.32,56521
190.3044,1.32,56614
190.9142,1.32,56408
191.3053,1.32,56523
191.3471,1.32,56558
190.8861,1.32,56460
191.207,1.32,56598
191.8564,1.32,56719
191.3225,1.32,56573
191.7585,1.32,56669
191.2479,1.32,56571
192.0176,1.32,56592
190.6363,1.32,56594
190.9226,1.32,56485
190.7097,1.32,56562
191.2083,1.32,56606
191.4082,1.32,56628
190.9368,1.32,56594
191.3272,1.32,56522
190.5713,1.32,56546
192.0928,1.32,56672
190.9215,1.32,56578
191.1289,1.32,56665
190.9496,1.32,56682
191.6216,1.32,56580
191.2726,1.32,56596
191.0828,1.32,56648
190.8678,1.32,56560
191.3256,1.32,56775
191.9788,1.32,56553
191.006,1.32,56591
191.41,1.32,56710
191.4784,1.32,56415
190.5365,1.32,56563
191.5755,1.32,56677
191.1397,1.32,56636
192.0072,1.32,56620
191.4567,1.32,56736
191.534,1.32,56653
191.2869,1.32,56724
191.1107,1.33,56610
191.1609,1.32,56553
191.396,1.32,56629
191.5776,1.32,56577
191.1025,1.32,56603
191.0348,1.32,56767
190.9968,1.32,56590
191.3759,1.32,56771
191.6441,1.32,56502
192.049,1.32,56577
191.3714,1.32,56653
190.7511,1.32,56483
191.1304,1.32,56701
190.7172,1.32,56637
192.1378,1.32,56653
191.9308,1.32,56804
191.1431,1.32,56701
191.375,1.32,56553
191.3617,1.32,56879
191.2839,1.32,56429
191.5895,1.32,56616
191.0723,1.32,56651
191.3231,1.32,56683
191.1455,1.32,56768
191.2864,1.32,56665
191.657,1.32,56628
191.1556,1.32,56684
191.1689,1.32,56670
173.9,1.23,53200
173.5,1.23,53225
173.4,1.23,53118
172.7,1.23,53240
173.2,1.23,53156
173.8,1.23,53193
174.0,1.23,53180
173.8,1.23,53213
174.1,1.23,53335
173.3,1.23,53368
174.3,1.23,53332
173.6,1.23,53408
173.5,1.23,53223
173.6,1.23,53275
173.7,1.23,53192
174.4,1.23,53289
174.0,1.23,53441
173.6,1.23,53370
173.6,1.23,53327
173.9,1.23,53279
173.3,1.23,53310
173.6,1.23,53202
173.2,1.23,53315
174.0,1.23,53291
174.0,1.23,53422
173.7,1.23,53327
173.4,1.23,53231
173.8,1.23,53365
173.9,1.23,53242
172.9,1.23,53304
172.4,1.23,53183
174.1,1.23,53240
173.6,1.23,53205
173.6,1.23,53219
173.8,1.23,53220
173.2,1.23,53241
173.5,1.23,53256
173.7,1.23,53270
173.7,1.23,53397
173.2,1.23,53306
190.4,1.32,56600
190.9,1.32,56686
190.9,1.33,56811
191.9,1.33,56866
191.5,1.33,56928
191.9,1.33,57018
191.6,1.33,56986
191.4,1.33,57014
192.0,1.33,56946
191.5,1.33,57111
191.9,1.33,57115
192.1,1.33,56971
191.8,1.33,57079
192.3,1.33,56922
192.0,1.33,57145
191.3,1.33,57013
191.8,1.33,56962
192.0,1.33,57009
192.6,1.33,57046
191.9,1.33,57068
163.9,1.23,51449
164.1,1.23,51398
163.8,1.23,51294
163.9,1.23,51331
163.5,1.23,51414
163.8,1.23,51284
163.5,1.23,51320
163.4,1.23,51356
164.5,1.23,51338
164.1,1.23,51349
164.1,1.23,51385
164.1,1.23,51306
164.3,1.23,51405
164.3,1.23,51423
163.8,1.23,51419
164.0,1.23,51467
163.9,1.23,51307
164.2,1.23,51378
163.8,1.23,51290
163.7,1.23,51394
163.6,1.23,51309
164.3,1.23,51209
164.1,1.23,51376
163.8,1.23,51403
163.9,1.23,51413
163.9,1.23,51367
164.0,1.23,51332
163.4,1.23,51386
163.5,1.23,51388
163.7,1.23,51390
164.0,1.23,51441
163.9,1.23,51385
163.7,1.23,51404
163.8,1.23,51451
164.6,1.23,51395
164.5,1.23,51405
164.0,1.23,51453
164.4,1.23,51400
164.2,1.23,51391
164.3,1.23,51410
163.6,1.23,51538
163.4,1.23,51355
164.6,1.23,51446
164.2,1.23,51360
163.6,1.23,51325
164.5,1.23,51403
163.8,1.23,51318
164.4,1.23,51395
164.4,1.23,51377
164.2,1.23,51311
163.7,1.23,51419
163.6,1.23,51388
164.4,1.23,51421
164.0,1.23,51446
163.8,1.23,51320
163.8,1.23,51454
164.6,1.23,51459
164.1,1.23,51493
164.7,1.23,51436
164.4,1.23,51420
164.5,1.23,51421
164.2,1.23,51449
164.0,1.23,51467
164.9,1.23,51383
165.0,1.23,51448
164.5,1.23,51456
164.6,1.23,51441
164.4,1.23,51463
164.4,1.23,51417
164.7,1.23,51376
164.7,1.23,51460
164.1,1.23,51408
163.9,1.23,51407
164.4,1.23,51406
164.6,1.23,51395
164.3,1.23,51346
164.0,1.23,51422
164.2,1.23,51460
164.5,1.23,51361
164.5,1.23,51367
165.0,1.23,51415
164.5,1.23,51461
164.5,1.23,51483
164.1,1.23,51443
164.3,1.23,51350
164.7,1.23,51411
165.0,1.23,51463
164.8,1.23,51448
164.5,1.23,51462
164.5,1.23,51511
164.4,1.23,51520
164.2,1.23,51523
164.8,1.23,51491
164.0,1.23,51439
164.5,1.23,51465
164.4,1.23,51483
164.7,1.23,51438
164.6,1.23,51484
164.5,1.23,51475
164.3,1.23,51494
165.2,1.23,51569
163.8,1.23,51346
164.1,1.23,51430
164.1,1.23,51448
164.2,1.23,51448
163.8,1.23,51475
164.0,1.23,51405
164.3,1.23,51418
163.7,1.23,51424
164.4,1.23,51436
164.1,1.23,51431
164.0,1.23,51464
165.0,1.23,51533
164.6,1.23,51457
164.5,1.23,51427
164.4,1.23,51519
164.3,1.23,51384
164.9,1.23,51537
164.2,1.23,51472
164.3,1.23,51498
164.1,1.23,51421
164.6,1.23,51479
164.4,1.23,51494
164.3,1.23,51435
164.2,1.23,51449
164.4,1.23,51424
164.3,1.23,51455
164.0,1.23,51431
164.1,1.23,51431
164.3,1.23,51541
164.7,1.23,51442
164.2,1.23,51378
164.3,1.23,51516
165.0,1.23,51472
163.9,1.23,51414
164.3,1.23,51493
164.6,1.23,51517
164.4,1.23,51455
164.6,1.23,51365
164.6,1.23,51456
164.8,1.23,51448
164.4,1.23,51465
164.0,1.23,51471
164.6,1.23,51466
164.5,1.23,51469
164.9,1.23,51503
164.1,1.23,51469
164.0,1.23,51479
164.9,1.23,51474
164.4,1.23,51540
164.4,1.23,51472
164.2,1.23,51452
164.2,1.23,51472
164.6,1.23,51479
164.4,1.23,51555
164.2,1.23,51369
164.4,1.23,51453
164.3,1.23,51493
164.6,1.23,51449
164.6,1.23,51512
164.4,1.23,51349
164.4,1.23,51511
164.1,1.23,51510
164.5,1.23,51508
164.4,1.23,51475
164.9,1.23,51486
165.0,1.23,51495
164.7,1.23,51530
164.5,1.23,51421
164.7,1.23,51469
164.8,1.23,51479
164.3,1.23,51477
164.8,1.23,51499
164.4,1.23,51454
164.2,1.23,51461
164.0,1.23,51445
164.4,1.23,51449
164.5,1.23,51445
164.6,1.23,51543
164.6,1.23,51433
164.5,1.23,51472
164.8,1.23,51504
164.9,1.23,51605
164.6,1.23,51538
164.0,1.23,51502
164.7,1.23,51409
164.8,1.23,51537
164.6,1.23,51421
164.8,1.23,51435
164.9,1.23,51501
164.9,1.23,51477
164.2,1.23,51504
164.6,1.23,51507
164.7,1.23,51523
165.2,1.23,51581
164.9,1.23,51540
164.9,1.23,51537
164.7,1.23,51483
165.1,1.23,51516
165.0,1.23,51571
164.1,1.23,51502
165.3,1.23,51659
165.3,1.23,51564
165.7,1.23,51660
165.2,1.23,51682
165.1,1.23,51655
165.5,1.23,51763
165.6,1.23,51576
165.4,1.23,51697
165.9,1.23,51572
165.0,1.23,51674
164.9,1.23,51613
165.3,1.23,51617
165.3,1.23,51702
165.6,1.23,51658
165.1,1.23,51681
165.3,1.23,51715
165.8,1.23,51612
165.3,1.23,51746
165.4,1.23,51684
165.3,1.23,51614
165.3,1.23,51660
164.9,1.23,51653
165.5,1.23,51673
165.3,1.23,51706
165.6,1.23,51685
165.6,1.23,51698
165.5,1.23,51615
165.4,1.23,51588
165.4,1.23,51640
165.3,1.23,51646
165.2,1.23,51650
165.3,1.23,51605
164.9,1.23,51644
165.1,1.23,51669
165.0,1.23,51587
165.3,1.23,51612
165.3,1.23,51573
166.0,1.23,51619
165.1,1.23,51618
165.3,1.23,51565
166.0,1.23,51661
165.2,1.23,51628
165.5,1.23,51694
165.1,1.23,51773
165.2,1.23,51696
165.9,1.23,51618
165.5,1.23,51675
165.7,1.23,51744
165.5,1.23,51668
166.0,1.23,51659
165.2,1.23,51721
165.8,1.23,51651
165.5,1.23,51687
165.3,1.23,51620
165.7,1.23,51696
165.8,1.23,51667
166.0,1.23,51695
165.4,1.23,51765
165.4,1.23,51620
164.6,1.23,51653
165.8,1.23,51674
165.1,1.23,51708
165.2,1.23,51710
165.6,1.23,51609
165.4,1.23,51561
165.2,1.23,51717
165.8,1.23,51615
165.4,1.23,51715
165.2,1.23,51675
165.6,1.23,51706
165.6,1.23,51727
165.9,1.23,51729
165.4,1.23,51716
165.4,1.23,51653
165.7,1.23,51660
165.5,1.23,51761
165.8,1.23,51636
164.9,1.23,51639
165.8,1.23,51625
165.1,1.23,51660
165.3,1.23,51709
165.8,1.23,51796
165.2,1.23,51705
165.7,1.23,51743
165.4,1.23,51701
165.9,1.23,51722
165.5,1.23,51701
165.8,1.23,51726
165.2,1.23,51703
165.1,1.23,51733
165.8,1.23,51691
166.0,1.23,51676
165.8,1.23,51745
165.7,1.23,51680
165.4,1.23,51728
165.4,1.23,51674
165.3,1.23,51641
165.4,1.23,51726
166.1,1.23,51683
165.8,1.23,51760
165.6,1.23,51691
165.8,1.23,51755
165.4,1.23,51778
166.0,1.24,51841
165.0,1.23,51674
165.6,1.23,51704
165.4,1.23,51664
165.4,1.23,51708
165.8,1.23,51656
165.8,1.23,51705
165.7,1.23,51673
165.4,1.23,51658
165.1,1.23,51640
165.5,1.23,51720
165.4,1.23,51680
165.7,1.23,51728
165.5,1.23,51702
165.7,1.23,51682
165.4,1.23,51705
165.7,1.23,51670
165.0,1.23,51613
165.3,1.23,51770
165.5,1.23,51615
165.6,1.23,51646
165.5,1.23,51638
165.1,1.23,51656
165.4,1.23,51776
165.6,1.23,51684
165.4,1.23,51749
165.6,1.23,51688
166.0,1.23,51771
165.5,1.23,51662
165.1,1.23,51687
165.7,1.23,51724
166.3,1.23,51786
165.9,1.23,51691
165.7,1.23,51757
165.5,1.23,51652
165.8,1.23,51683
165.9,1.23,51767
165.5,1.23,51664
165.5,1.23,51723
165.9,1.23,51690
166.0,1.23,51710
165.3,1.23,51686
165.3,1.23,51750
165.2,1.23,51632
165.1,1.23,51711
165.0,1.23,51715
165.5,1.23,51741
165.6,1.23,51689
165.7,1.23,51756
165.8,1.23,51737
165.2,1.23,51766
165.9,1.23,51749
165.4,1.23,51809
165.7,1.23,51758
165.5,1.23,51750
165.7,1.23,51709
166.0,1.23,51734
165.1,1.23,51668
165.6,1.23,51689
165.7,1.23,51753
166.0,1.24,51803
165.2,1.23,51690
165.5,1.23,51744
165.4,1.23,51726
166.5,1.24,51715
165.7,1.23,51820
165.3,1.23,51663
166.0,1.24,51864
166.6,1.23,51762
165.1,1.24,51725
165.6,1.23,51776
165.7,1.23,51631
165.4,1.24,51744
165.7,1.23,51708
166.4,1.23,51700
165.4,1.23,51766
166.0,1.24,51680
166.1,1.24,51686
165.5,1.24,51735
166.2,1.23,51722
167.1,1.24,51940
165.8,1.23,51733
166.0,1.23,51745
165.4,1.24,51777
165.6,1.23,51743
165.4,1.24,51770
165.7,1.24,51717
166.2,1.24,51699
165.8,1.24,51785
165.5,1.24,51833
165.9,1.24,51764
165.5,1.23,51685
166.1,1.23,51683
165.7,1.23,51750
165.2,1.23,51713
165.9,1.24,51936
165.5,1.23,51756
165.8,1.23,51723
165.6,1.24,51774
166.2,1.23,51652
165.7,1.24,51768
165.5,1.23,51683
166.0,1.23,51833
165.7,1.23,51714
166.6,1.24,51923
165.7,1.23,51757
165.7,1.23,51745
165.4,1.23,51737
165.6,1.23,51699
165.7,1.23,51732
165.7,1.23,51786
167.0,1.24,51814
165.7,1.24,51847
166.1,1.23,51688
165.9,1.23,51724
165.4,1.24,51732
165.2,1.23,51664
165.8,1.23,51768
165.4,1.23,51651
165.9,1.24,51757
165.2,1.23,51735
165.4,1.23,51708
165.8,1.23,51713
165.8,1.24,51738
165.5,1.24,51790
165.7,1.24,51892
166.0,1.24,51787
166.0,1.24,51800
166.7,1.24,51955
165.8,1.24,51909
166.4,1.24,51951
165.5,1.23,51712
166.6,1.24,51948
165.8,1.24,51700
165.8,1.24,51703
165.3,1.23,51746
166.3,1.24,51881
165.5,1.24,51729
165.5,1.23,51690
166.2,1.24,51966
166.2,1.24,51708
166.7,1.24,51966
167.9,1.24,52228
166.7,1.24,52011
165.2,1.24,51893
165.2,1.23,51631
166.1,1.24,51909
166.0,1.24,51909
165.4,1.24,51791
165.0,1.23,51754
165.5,1.24,51724
165.8,1.23,51727
165.7,1.24,51780
165.8,1.24,51768
166.1,1.24,51811
165.1,1.24,51715
186.8,1.32,56007
186.4,1.32,55970
185.6,1.32,55941
186.0,1.32,55794
186.6,1.32,55936
185.5,1.32,55706
186.6,1.32,55969
184.8,1.32,55633
185.1,1.32,55682
185.4,1.32,55782
185.4,1.32,55742
185.2,1.32,55891
185.6,1.32,55748
185.3,1.32,55727
185.2,1.32,55791
185.2,1.32,55720
185.3,1.32,55752
185.7,1.32,55851
185.6,1.32,55689
185.9,1.32,55944
185.8,1.32,56005
186.3,1.32,55982
186.6,1.32,55990
185.4,1.32,55883
185.4,1.32,55729
186.0,1.32,55766
185.7,1.32,55701
186.0,1.32,55848
185.4,1.32,55804
185.6,1.32,55788
185.9,1.32,55897
185.9,1.32,55730
185.5,1.32,55831
185.9,1.32,55855
185.4,1.32,55788
185.6,1.32,55909
185.3,1.32,55778
186.1,1.32,55896
185.9,1.32,55808
184.8,1.32,55645
185.4,1.32,55701
185.4,1.32,55716
185.4,1.32,55744
185.4,1.32,55719
185.4,1.32,55763
184.8,1.32,55736
185.2,1.32,55774
184.2,1.32,55625
185.3,1.32,55765
184.9,1.32,55789
184.9,1.32,55701
185.1,1.32,55808
185.2,1.32,55820
185.3,1.32,55827
185.3,1.32,55831
185.2,1.32,55781
185.4,1.32,55823
184.9,1.32,55811
184.9,1.32,55766
185.9,1.32,55874
185.4,1.32,55790
185.2,1.32,55852
185.3,1.32,55786
185.0,1.32,55788
184.8,1.32,55711
185.1,1.32,55780
185.0,1.32,55616
184.4,1.32,55708
185.4,1.32,55683
185.1,1.32,55687
184.6,1.32,55673
185.0,1.32,55730
184.6,1.32,55810
184.9,1.32,55619
185.1,1.32,55597
185.4,1.32,55795
185.5,1.32,55711
185.3,1.32,55760
184.7,1.32,55727
185.0,1.32,55725
184.9,1.32,55708
184.3,1.32,55705
184.6,1.32,55744
184.4,1.32,55689
185.1,1.32,55720
184.7,1.32,55835
184.8,1.32,55756
184.1,1.32,55702
184.4,1.32,55695
185.3,1.32,55680
185.4,1.32,55743
184.7,1.32,55699
185.2,1.32,55664
185.1,1.32,55708
185.4,1.32,55702
184.6,1.32,55676
184.6,1.32,55674
184.5,1.32,55604
185.0,1.32,55733
185.1,1.32,55495
184.8,1.32,55685
185.1,1.32,55759
184.7,1.32,55667
184.6,1.32,55864
184.7,1.32,55687
185.0,1.32,55676
185.1,1.32,55743
184.7,1.32,55677
185.2,1.32,55729
185.2,1.32,55709
185.2,1.32,55663
184.2,1.32,55693
185.1,1.32,55654
184.8,1.32,55623
185.3,1.32,55737
185.0,1.32,55659
184.4,1.32,55760
184.8,1.32,55675
184.6,1.32,55723
184.5,1.32,55668
185.4,1.32,55699
184.8,1.32,55694
184.8,1.32,55659
184.9,1.32,55662
185.1,1.32,55726
184.7,1.32,55612
185.1,1.32,55693
185.1,1.32,55698
184.9,1.32,55668
184.7,1.32,55774
185.1,1.32,55666
184.8,1.32,55701
184.4,1.32,55644
184.1,1.32,55601
185.0,1.32,55991
184.9,1.32,55600
